Date,Close,Volatility,MA_25,MA_100,Month_Growth_Rate,STOCH_%K,STOCH_%D,Vol_zscore,Ulcer_Index,Return_Entropy_50d,VIX,Growth_Since_Last_Bottom,Days_Since_Last_Bottom,Week_Growth_Rate,Target
2022-11-03,88.42489624023438,0.02275749756542029,88.42489624023438,88.42489624023438,0.0,24.39029836581742,24.39029836581742,0.7071067811865476,0.0,2.2718685126965625,25.299999237060547,0.0,0,0.0,0
2022-11-04,90.29464721679688,0.036524660846596745,89.35977172851562,89.35977172851562,0.021145074023979925,81.81824487097104,53.10427161839423,0.7071067811865476,0.014642214521123572,2.2718685126965625,24.549999237060547,0.021145074023979925,1,0.021145074023979925,0
2022-11-07,96.19229125976562,0.039881819244363216,91.6372782389323,91.6372782389323,0.08784172048592118,98.1797946685167,68.12944596843505,0.7071067811865476,0.05853596279065828,2.2538575896013517,24.350000381469727,0.08784172048592118,2,0.08784172048592118,0
2022-11-08,95.94364929199219,0.031380339800767085,92.71387100219727,92.71387100219727,0.08502982046290139,86.30276097836138,72.67277472091664,0.7071067811865476,0.0507101031172893,2.2450352741261774,25.540000915527344,0.08502982046290139,3,0.08502982046290139,0
2022-11-09,100.91636657714844,0.04089661435496211,94.3543701171875,94.3543701171875,0.14126644042620087,79.59547228387626,74.05731423350855,-0.7307642804641813,0.07876439900633818,2.242973226438147,26.09000015258789,0.14126644042620087,4,0.14126644042620087,0
2022-11-10,111.2596206665039,0.0759895367899266,97.1719118754069,97.1719118754069,0.25823863410856296,96.43147790320458,77.78634151179124,1.3908311460697043,0.14350511089527734,2.2459520807289133,23.530000686645508,0.25823863410856296,5,0.25823863410856296,0
2022-11-11,112.4033432006836,0.05575394836695827,99.34783063616071,99.34783063616071,0.27117302909017993,92.98767183607706,79.95796012954635,0.8999547446833657,0.1398902733033508,2.252728336819822,22.520000457763672,0.27117302909017993,6,0.24485057160480267,0
2022-11-14,113.59680938720703,0.04928366246139155,101.1289529800415,101.1289529800415,0.2846699766385379,92.72535280863468,81.55388421443239,0.4985198095063594,0.13774924009524103,2.231606951608935,23.729999542236328,0.2846699766385379,7,0.1809346455886034,0
2022-11-15,116.44120025634766,0.03730502466653524,102.83031378851996,102.83031378851996,0.3168372846036265,94.58402511025801,83.0016776473019,-0.10059852935420013,0.14571515813808664,2.2161022480912633,24.540000915527344,0.3168372846036265,8,0.21364156059953276,0
2022-11-16,112.6122055053711,0.029868979641443725,103.80850296020508,103.80850296020508,0.27353505962194397,82.02284594536792,82.9037944771085,1.005881021948755,0.13862809624294806,2.2148103680507085,24.110000610351562,0.27353505962194397,9,0.11589635383158027,0
2022-11-17,110.84190368652344,0.0229145792535203,104.44790302623402,104.44790302623402,0.25351465932610345,76.2152959828602,82.29574915944956,0.9308874647209072,0.13296952515194113,2.2332703749380514,23.93000030517578,0.25351465932610345,10,-0.003754434694978496,0
2022-11-18,111.43863677978516,0.032513153330579234,105.03046417236328,105.03046417236328,0.26026313310028243,78.17290412430981,81.95217873985459,0.47092986338119597,0.12791129300120987,2.227437653094697,23.1200008392334,0.26026313310028243,11,-0.008582542061725531,0
2022-11-21,109.26058959960938,0.028515068157272016,105.35585843599759,105.35585843599759,0.2356315273785361,71.0277282650862,81.11183639564163,0.47301553301824073,0.12407765509521802,2.224300499627058,22.360000610351562,0.2356315273785361,12,-0.03817202094838053,0
2022-11-22,110.83197021484375,0.030038258086873378,105.74700927734375,105.74700927734375,0.22744784581456853,76.1827088090423,80.75975585374168,0.01565260550348109,0.12025538310252733,2.197653559417036,21.290000915527344,0.25340232137489227,13,-0.04817221077380749,0
2022-11-23,111.62759399414062,0.017364794045958237,106.13904825846355,106.13904825846355,0.16046299066410874,78.79278625483825,80.62862454714812,-0.36056390567856245,0.10221731265103821,2.1855673437540353,20.350000381469727,0.26240005632428154,14,-0.008743381828033794,0
2022-11-25,110.80213928222656,0.015363941302606916,106.43049144744873,106.43049144744873,0.15486684215038002,76.08484717338331,80.34463846128781,-0.5507499011414535,0.08375181950664853,2.1897070975426693,20.5,0.2530649623969847,15,-0.00035874883933186816,0
2022-11-28,108.18647766113281,0.03303848801624445,106.53378475413604,106.53378475413604,0.07204095163718095,67.50405863902823,79.58931023644902,-0.46407792592686475,0.0722031949072229,2.1819981241132695,22.209999084472656,0.22348436086608248,16,-0.029183407233157054,0
2022-11-29,108.8627700805664,0.02190981838433335,106.6631728278266,106.6631728278266,-0.021542861386539866,69.72266451363691,79.04116325184835,-0.7706796092564798,0.05746696181301111,2.166926833437497,21.889999389648438,0.23113257362277295,17,-0.0036410156718062504,0
2022-11-30,117.45561981201172,0.08017538341172772,107.23119635331004,107.23119635331004,0.04494774325624684,97.91187135079271,80.03435841495067,0.03610007865002076,0.0524957126485659,2.194102180160048,20.579999923706055,0.3283093880359909,18,0.05976298701835097,0
2022-12-01,119.78287506103516,0.023489895084301576,107.8587802886963,107.8587802886963,0.05445633294806943,97.7046374840186,80.91787236840408,-0.3005450926946883,0.06701142946653485,2.1752188474477783,19.84000015258789,0.3546283926147547,19,0.07305793106427255,0
2022-12-02,122.81622314453125,0.054570145168928594,108.57103947230748,108.57103947230748,0.05474885928819741,98.47008880105707,84.62186189016606,-0.5898579106926914,0.08556725551555001,2.1852048817119347,19.059999465942383,0.3889326238038424,20,0.10842826627835543,0
2022-12-05,121.76200866699219,0.02726899133325837,109.17062898115678,109.17062898115678,0.08125054580504322,93.87644027913998,85.2247716605745,-0.41729567633815123,0.0832136822186302,2.184660895550248,20.75,0.37701047831808515,21,0.12548269709252707,0
2022-12-06,113.49735260009766,0.056792635977044814,109.35874739937161,109.35874739937161,0.023957085048667184,71.15911558359768,83.87373770632855,0.5131775305789421,0.08451802384722294,2.130871916500609,22.170000076293945,0.28354521662932997,22,0.04257270429643964,0
2022-12-07,113.30838012695312,0.02637130752166675,109.5233154296875,109.5233154296875,0.016778232408413113,70.63968089736312,83.09058370227865,0.4937703386629639,0.08413270693687379,2.1201737792007354,22.68000030517578,0.28140812084319383,23,-0.03530899323247598,0
2022-12-08,114.70072937011719,0.02362745952763175,109.73041198730469,109.73041198730469,0.04979050351497702,74.4668758333087,82.83415387975026,-0.013344257217275604,0.08192195261906236,2.1018553450626003,22.290000915527344,0.2971542432856935,24,-0.04242798219969566,0
2022-12-09,115.26762390136719,0.03182999194976485,110.80412109375,109.9433816763071,0.04002142773357799,76.02511697852947,81.8138358335165,-2.4912609199455376,0.07979998598588753,2.081843348134889,22.829999923706055,0.30356527180089643,25,-0.06146255803910207,0
2022-12-12,114.08413696289062,0.022399738011971076,111.75570068359374,110.0967429832176,0.022006592463857503,72.772028545485,80.8030536689869,-2.1629092219284187,0.07654377820438922,2.0712000719164645,25.0,0.29018117989016073,26,-0.06305638177421852,0
2022-12-13,119.49444580078125,0.03815609405476307,112.68778686523437,110.432375226702,0.07844890518236586,87.64351764057888,80.54896191058411,-1.516831263141906,0.07232625185786977,2.1020051138186266,22.549999237060547,0.3513665368194106,27,0.05283905803348609,0
