Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility,MA_25,MA_100,RSI_14,Month_Growth_Rate,STOCH_%K,STOCH_%D,Roll_Vol_20d,Vol_zscore,Ulcer_Index,Return_Entropy_50d,VIX,Growth_Since_Last_Bottom,Days_Since_Last_Bottom,Week_Growth_Rate,Days_Since_Last_Peak,Decline_Since_Last_Peak,One_Week_Growth,RSI,Price_to_MA25,Price_to_MA100,Dip_Probability,Predicted_Dip,Sell_Probability,Sell_Signal
2024-02-01,396.6678123790341,402.75856172705096,396.63819898392825,398.5927734375,30657700,0.0,0.0,0.018425876925413975,0.01542944134139734,398.5927734375,398.5927734375,43.61387723738306,0.0,31.93559819257535,31.93559819257535,0.0226068662022378,-0.7071067811865476,0.0,2.2718685126965625,13.880000114440918,0.0,0,0.0,0,-0.26468395585093357,0.0,50.0,1.0,1.0,0.01071016,False,0.0047944323,False
2024-02-02,398.6223850112119,407.3488168603616,398.375596677948,405.93719482421875,28256700,0.0,0.0,0.018425876925413975,0.022510577729249158,402.2649841308594,402.2649841308594,43.61387723738306,0.01842587692541387,86.82034918593413,59.377973689254745,0.0226068662022378,-0.7071067811865476,0.012793334123248212,2.2718685126965625,13.850000381469727,0.01842587692541387,1,0.01842587692541387,0,-0.25113511292016066,0.0,50.0,1.0091288350669985,1.0091288350669985,0.0057373494,False,0.0034916091,False
2024-02-05,404.6341529667765,405.8779758304878,398.8000730412909,400.4387512207031,25352300,0.0,0.0,-0.013545059860544661,0.01749210425591055,401.65623982747394,401.65623982747394,43.61387723738306,0.004631237458931446,35.48396815777795,51.41330517876248,0.0226068662022378,-0.7071067811865476,0.013048722065191832,2.2538575896013517,13.670000076293945,0.004631237458931446,2,0.004631237458931446,3,-0.2612785326431171,0.0,50.0,0.9969688293469715,0.9969688293469715,0.0069340793,False,0.0022726613,False
2024-02-06,400.6657964934495,402.72894332826615,397.7339499122829,400.2807922363281,18382600,0.0,0.0,-0.0003944647811768842,0.012466732772546245,401.3123779296875,401.3123779296875,43.61387723738306,0.004234945817683795,34.00917943692779,47.062273743303805,0.01606903965117444,-0.7071067811865476,0.013275624837091014,2.2450352741261774,13.0600004196167,0.004234945817683795,3,0.004234945817683795,4,-0.2615699322450887,0.0,50.0,0.9974294695352255,0.9974294695352255,0.009067814,False,0.002039011,False
2024-02-07,402.2057657386807,408.977623299913,402.16627116929635,408.7308349609375,22340500,0.0,0.0,0.02111028779922175,0.016934993754023075,402.7960693359375,402.7960693359375,43.61387723738306,0.025434634541930963,98.00000119409312,57.24981923346168,0.01638072489891945,-0.534577125655833,0.017325872512885067,2.2055983590263937,12.829999923706055,0.025434634541930963,4,0.025434634541930963,0,-0.2459814609951837,0.0,50.0,1.0147339213979527,1.0147339213979527,0.0061344164,False,0.0061360653,False
2024-02-08,408.73084278763224,410.22145402375685,407.23038050312016,408.7900695800781,21225300,0.0,0.0,0.00014492329443727137,0.0073179540360520014,403.7950693766276,403.7950693766276,43.61387723738306,0.02558324390739883,89.46213967505108,62.618539307059905,0.014459225655831567,-0.8143100551517487,0.01592501215705774,2.176185661560307,12.789999961853027,0.02558324390739883,5,0.02558324390739883,0,-0.24587218614444434,0.025583243907398856,50.0,1.0123701366912718,1.0123701366912718,0.0061344164,False,0.015067794,False
2024-02-09,409.9154079087516,415.4138590210017,409.757459765656,415.1473083496094,22032800,0.0,0.0,0.015551353231407106,0.01379894277261432,405.4168178013393,405.4168178013393,43.61387723738306,0.041532451201615056,98.58033927507198,67.7559393024902,0.013612221495935823,-0.8530086580079825,0.026974371695660825,2.1873223188492537,12.930000305175781,0.041532451201615056,6,0.022688518428026386,0,-0.23414447812954783,0.022688518428026327,50.0,1.0240012010380837,1.0240012010380837,0.0061344164,False,0.022019496,False
2024-02-12,415.15722436629136,415.33490474511336,409.4218656208019,409.9253234863281,21202900,0.0,0.0,-0.01257863114671487,0.014242891071779638,405.9803810119629,405.9803810119629,43.61387723738306,0.028431398670616108,70.76781575808145,68.13242385943911,0.014440001282305609,-0.5547333654264515,0.025621131562039715,2.1700483464601645,13.930000305175781,0.028431398670616108,7,0.02369044513475781,3,-0.2437778922508311,0.02369044513475771,50.0,1.0097170766344223,1.0097170766344223,0.012861761,False,0.010382546,False
2024-02-13,399.73788224054636,404.80198377503444,398.2078065895252,401.10015869140625,27824900,0.0,0.0,-0.021528713376050335,0.016496252865874556,405.4381340874566,405.4381340874566,43.61387723738306,0.006290593861705855,23.764595751455037,63.20266518077421,0.016150632168047196,-0.03165902136954815,0.026659271239793624,2.245171589411516,15.850000381469727,0.006290593861705855,8,0.002046979198028484,4,-0.2600583812571956,0.0020469791980284313,50.0,0.9893005244664168,0.9893005244664168,0.006360517,False,0.002440931,False
2024-02-14,403.5725956832902,405.32307733535373,400.111169801605,404.9769287109375,20401200,0.75,0.0,0.009665341525117555,0.012914423797593168,405.3920135498047,405.3920135498047,43.61387723738306,0.016016736124892506,44.41244521121505,61.3236431838183,0.015387588151909267,-0.2689062255345613,0.02645111452694272,2.260233853174674,14.380000114440918,0.016016736124892506,9,-0.009184299125263602,5,-0.25290659280339817,-0.00918429912526364,50.0,0.9989760902410669,0.9989760902410669,0.00749742,False,0.0020517216,False
