Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility,MA_25,MA_100,RSI_14,Month_Growth_Rate,STOCH_%K,STOCH_%D,Roll_Vol_20d,Vol_zscore,Ulcer_Index,Return_Entropy_50d,VIX,Growth_Since_Last_Bottom,Days_Since_Last_Bottom,Week_Growth_Rate,Days_Since_Last_Peak,Decline_Since_Last_Peak,One_Week_Growth,RSI,Price_to_MA25,Price_to_MA100,Dip_Probability,Predicted_Dip,Sell_Probability,Sell_Signal
2022-02-01,237.99841929052346,239.7228296017065,234.34727162144202,239.183349609375,2449400,0.0,0.0,0.010270798564859573,0.0225865280798465,239.183349609375,239.183349609375,44.11747453128906,0.0,89.96420475209972,89.96420475209972,0.024233302312733584,-0.7071067811865477,0.0,2.2718685126965625,21.959999084472656,0.0,0,0.0,0,-0.7521987352509975,0.0,50.0,1.0,1.0,0.050058164,False,0.0034951896,False
2022-02-02,236.36073699749772,242.65148607298858,235.08909283107042,241.63995361328125,2586700,0.0,0.0,0.010270798564859573,0.0319951331087541,240.41165161132812,240.41165161132812,44.11747453128906,0.010270798564859471,87.8190469958427,88.89162587397121,0.024233302312733584,-0.7071067811865477,0.007188717444600015,2.2718685126965625,22.09000015258789,0.010270798564859471,1,0.010270798564859471,0,-0.749653618376643,0.0,50.0,1.0051091616971166,1.0051091616971166,0.03322204,False,0.0005161284,False
2022-02-03,238.431975225675,239.0292546617206,232.26646740276172,235.8405303955078,3473600,0.0,0.0,-0.02400026622689555,0.028363591974431876,238.88794453938803,238.88794453938803,44.11747453128906,-0.013975969561955506,34.41556636766277,70.7329393718684,0.024233302312733584,-0.7071067811865477,0.015048456132977622,2.2538575896013517,24.350000381469727,0.0,0,-0.013975969561955506,1,-0.7556619981845436,0.0,50.0,0.987243332225257,0.987243332225257,0.027948305,False,0.0003852636,False
2022-02-04,233.8270796353262,235.1565230681199,232.38203753871684,233.39356994628906,3569300,0.0,0.0,-0.01037548739020877,0.01186554411802989,237.51435089111328,237.51435089111328,44.11747453128906,-0.02420644945620831,10.853158567337674,55.762994170735716,0.01725499736331361,-0.7071067811865477,0.021470924651041914,2.2450352741261774,23.219999313354492,0.0,0,-0.02420644945620831,2,-0.7581971240413287,0.0,50.0,0.9826503917369045,0.9826503917369045,0.1428657,False,0.0024161441,False
2022-02-07,233.52843184072864,235.0890725469338,231.49573877412894,234.6266632080078,3948300,0.0,0.0,0.005283321481403869,0.015387136137905462,236.9368133544922,236.9368133544922,44.11747453128906,-0.019051018429205008,28.06557328704392,50.223509993997354,0.015583140826047427,-0.7498732215978111,0.023179209461592316,2.242973226438147,22.860000610351562,0.005283321481403803,1,-0.019051018429205008,5,-0.756919601712511,0.0,50.0,0.9902499315586386,0.9902499315586386,0.092245035,False,0.003007065,False
2022-02-08,233.03707454793837,233.99080745300026,228.76939137521939,231.1199951171875,2615000,0.0,0.0,-0.014945735675878757,0.022405945868955578,235.96734364827475,235.96734364827475,44.11747453128906,-0.033712022619284576,16.932630075962884,44.67503000765828,0.014251265525440215,-0.8058478920681665,0.027633716594997557,2.2459520807289133,21.440000534057617,0.0,0,-0.033712022619284576,6,-0.7605526170933031,-0.03371202261928452,50.0,0.9794575450308389,0.9794575450308389,0.10632977,False,0.0007733742,False
2022-02-09,232.42055262516521,235.50332068659117,232.22788329625797,234.35691833496094,1759900,0.0,0.0,0.014005379396673012,0.014092718364780916,235.7372828892299,235.7372828892299,44.11747453128906,-0.020178792889623813,40.249883619072634,44.04286623786033,0.015306878190633515,-0.5036423849989016,0.02800549722162729,2.220025327834538,19.959999084472656,0.014005379396673066,1,-0.03014002928495851,7,-0.7571990656501544,-0.030140029284958514,50.0,0.9941444792382816,0.9941444792382816,0.13572478,False,0.0034066574,False
2022-02-10,231.1103777120843,235.1468640459097,229.38596739534728,230.8599090576172,2283100,0.0,0.0,-0.014921724104366096,0.024927035763574842,235.12761116027832,235.12761116027832,44.11747453128906,-0.03479941461373182,15.05909394735466,40.41989470154712,0.014648085160652309,-0.5952963241573958,0.030578560205358207,2.20082764903455,23.90999984741211,0.0,0,-0.02111859793368873,8,-0.7608220742048051,-0.021118597933688754,50.0,0.9818494217603734,0.9818494217603734,0.118371345,False,0.0003943269,False
2022-02-11,230.4649199956488,231.81363463731415,226.2454074917403,227.10279846191406,2054300,0.0,0.0,-0.016274417723890933,0.024160844720658447,234.2359653049045,234.2359653049045,44.11747453128906,-0.05050749212765197,5.226056707748125,36.509468257791674,0.014139686286682683,-0.6568784300135685,0.035118307867562926,2.168155236015967,27.360000610351562,0.0,0,-0.02695349098873074,9,-0.7647145556795298,-0.02695349098873079,50.0,0.9695470896892148,0.9695470896892148,0.077535905,False,0.00034503176,False
2022-02-14,226.367598651916,229.15366612810428,224.3070683508941,227.03509521484375,2572000,0.98,0.0,-0.0002981171853840836,0.021410298143696615,233.51587829589843,233.51587829589843,44.11747453128906,-0.05079055216164215,14.871155385128127,34.34563697052532,0.013380414418769207,-0.7796971962682788,0.03840927409280811,2.187270992063101,28.329999923706055,0.0,0,-0.03235594748425405,12,-0.7647846983139526,-0.03235594748425408,50.0,0.9722469275821896,0.9722469275821896,0.049812008,False,0.003491234,False
2022-02-15,228.93117186208522,236.80566857575937,228.93117186208522,235.88665771484375,3409600,0.0,0.0,0.03898763973747643,0.034396786814239404,233.73140369762075,233.73140369762075,44.11747453128906,-0.013783116173911269,63.1232320337042,36.96178197626886,0.018941956795504495,0.7436860629780484,0.03731878594430169,2.2332703749380514,25.700000762939453,0.03898763973747649,1,0.020624189591382402,13,-0.7556142088710751,0.020624189591382347,50.0,1.009221071636618,1.009221071636618,0.08243758,False,0.002888787,False
2022-02-16,234.66775173745265,238.96293428658652,234.66775173745265,237.5699005126953,2459000,0.0,0.0,0.0071358118096123135,0.01830325009436891,234.0512784322103,234.0512784322103,44.11747453128906,-0.006745658087465997,72.29900868331801,39.90655086852295,0.01814595320465921,0.4792992737044732,0.03605933975364037,2.227437653094697,24.290000915527344,0.04640166000715641,2,0.013709781646565833,14,-0.7538703178566358,0.013709781646565888,50.0,1.0150335520662586,1.0150335520662586,0.063432656,False,0.12290263,False
2022-02-17,237.5698802455913,237.57954876002415,232.56851272092118,233.11024475097656,2059100,0.0,0.0,-0.01877197301549749,0.021092892895019963,233.97889122596155,233.97889122596155,44.11747453128906,-0.025391001791373845,47.98831194014786,40.52822479710948,0.018090475560858615,0.43823148335492523,0.036001440968189406,2.2243004996270583,28.110000610351562,0.026758636282130245,3,0.00974762444698765,15,-0.758490657608144,0.009747624446987624,50.0,0.9962875006782296,0.9962875006782296,0.09747265,False,0.041331075,False
2022-02-18,230.25650122662762,234.52264895359002,230.25650122662762,232.4718017578125,2517900,0.0,0.0,-0.0027388028091432925,0.018527805748092596,233.8712419782366,233.8712419782366,44.11747453128906,-0.03794137400862686,44.5079998210278,40.81249444167508,0.017321549899431132,0.1837396441683187,0.03614346081429318,2.2234131077999275,27.75,0.023946546844768577,4,0.023641290782239473,16,-0.7591521040735213,0.02364129078223942,50.0,0.9940161936602948,0.9940161936602948,0.055474088,False,0.04941923,False
2022-02-22,231.40768415611095,233.00386013429187,229.77280459335174,231.33029174804688,2936700,0.0,0.0,-0.004910316008798543,0.013962611279409445,233.70184529622395,233.70184529622395,42.22602452907114,-0.019124103223043153,38.28534382257241,40.6440177337349,0.016659561215889886,-0.03733858022717477,0.037801999635581396,2.210253577620973,28.809999465942383,0.018918645723642734,5,0.018918645723642734,20,-0.7603347433525744,0.01891864572364277,40.820700287725955,0.9898522258342844,0.9898522258342844,0.058609836,False,0.00980028,False
2022-02-23,232.70397624655214,234.76449193387685,230.25649851480324,230.5370330810547,2296300,0.0,0.0,-0.0034291171337654802,0.019372223422161685,233.50404453277588,233.50404453277588,40.91331488569173,-0.012239141232090288,33.96109282148031,40.226334926718984,0.01605642263526458,-0.24010992979556117,0.024741679688338434,2.1897070975426693,31.020000457763672,0.015424654337678706,6,-0.02267879279656445,21,-0.7611565835905124,-0.022678792796564484,36.4969252358544,0.9872935329336245,0.9872935329336245,0.026811684,False,0.0033245191,False
2022-02-24,227.509109507504,235.97371011209304,226.36760473986647,235.1514434814453,3272300,0.0,0.0,0.020015918218086126,0.042222948316316705,233.60095035328584,233.60095035328584,50.54467488857315,0.0022366608562823785,59.11539572875064,41.33745615036791,0.016487460722200715,-0.0803915372417996,0.024814673231979126,2.195067280789839,30.31999969482422,0.03574931117553014,7,-0.010179980822615876,22,-0.7563759133007318,-0.010179980822615842,49.1370784180943,1.006637357963718,1.006637357963718,0.014742266,False,0.00042486476,False
2022-02-25,235.88663588994112,244.6511223456673,235.7802231836117,242.66799926757812,2442200,0.0,0.0,0.03196474439981878,0.03760662035213617,234.10467529296875,234.10467529296875,61.54170408514492,0.049965404960030844,90.25207523240614,44.05493498825892,0.01784708632622046,0.41823127652351744,0.04255072027574091,2.2208348271471947,27.59000015258789,0.06885677316954424,8,0.041001005883768746,0,-0.7485885316397505,0.04100100588376865,60.30557493167868,1.036579038688112,1.036579038688112,0.00059751474,False,0.106845185,False
2022-02-28,238.11160658342777,241.90374546425252,236.61216026109716,241.79733276367188,3188800,0.0,0.0,-0.003587891714334379,0.022223130065276084,234.50955200195312,234.50955200195312,59.880714439219076,0.03174821755454441,85.97236527818589,46.26111552983402,0.01734795127084872,0.2174920957687481,0.041629910798914246,2.199046570805902,30.149999618530273,0.06502183080927902,9,0.04011467599659527,3,-0.7494905687639688,0.04011467599659535,58.0326140502075,1.0310766904780837,1.0310766904780837,0.00050982425,False,0.78542614,False
2022-03-01,239.48532000904106,242.17464342094277,237.43447288485217,241.36204528808594,2873200,0.0,0.0,-0.001800216200115723,0.019793156991466745,234.85217666625977,234.85217666625977,59.023029230099894,0.04549138164932597,83.83273531211437,48.13969651894804,0.016869286908620936,0.024842521122477496,0.03966562801024449,2.1742187082499465,33.31999969482422,0.06310456125597924,10,0.043365499019752826,4,-0.7499415399003617,0.04336549901975273,62.32101457655307,1.0277190048405518,1.0277190048405518,0.0004831877,False,0.9664796,True
2022-03-02,241.72961873207421,248.11435111504503,240.936357750933,245.8796844482422,2452000,0.0,0.0,0.018717272447555056,0.0296943063980417,235.3772960844494,235.3772960844494,64.67772973324239,0.08268011716939311,90.6135165069413,48.17216210669012,0.016911153884441137,0.04108734797980824,0.049269284322983796,2.1729114780343375,30.739999771118164,0.083002978969246,11,0.06655178633184355,0,-0.7452611275748607,0.06655178633184344,63.44733366858653,1.0446193772233017,1.0446193772233017,0.00071907544,False,0.19798777,False
2022-03-03,246.51819237485788,251.1132465042684,246.09254152638397,250.2039337158203,3153700,0.0,0.0,0.017586850565884715,0.02036646841158848,236.05123415860263,236.05123415860263,69.07659740004348,0.10204959052278612,96.6078238261144,48.61160094820371,0.017187357513033033,0.15466983943024937,0.060760224405440044,2.1646133584681952,30.479999542236328,0.10204959052278612,12,0.0640118980837246,0,-0.7407810730921978,0.06401189808372454,72.1472990263595,1.0599560498281848,1.0599560498281848,0.00031365355,False,0.99755716,True
2022-03-04,247.8531406604326,254.86666600963116,247.185658923066,254.29591369628906,3497100,0.0,0.0,0.016354578921674356,0.030990154355511702,236.84448109502378,236.84448109502378,72.5591473401814,0.07804280309783229,98.13233040658531,51.79743915014983,0.01633663379804344,-0.21165204500421378,0.06885065658193389,2.151549762808373,31.979999542236328,0.12007314752658987,13,0.04791696665323146,0,-0.7365416566940924,0.04791696665323153,80.89693854482057,1.0736830874022505,1.0736830874022505,0.00063770736,False,0.6205306,False
2022-03-07,251.38407886807093,255.03113089840085,249.44931327860954,253.10604858398438,3074800,0.0,0.0,-0.004679057146493415,0.022204340246705548,237.5220464070638,237.5220464070638,70.08742822297867,0.06539611305035184,93.73428461343667,55.94149545245479,0.016122909474459424,-0.2999034826238405,0.06261879243732997,2.130807022988456,36.45000076293945,0.11483226126106023,14,0.0467693985332974,3,-0.7377743933381412,0.04676939853329731,78.88535365659858,1.0656107608226513,1.0656107608226513,0.0004884497,False,0.9980616,True
2022-03-08,251.4518280029297,256.64666940881494,250.46510808119055,251.4518280029297,3482600,0.0,0.0,-0.00653568174411201,0.024583481363883233,238.07923767089844,238.07923767089844,66.68629303340151,0.07868201275987158,83.93659403348485,58.735046489776835,0.016296191575524404,-0.21575049737454563,0.05962976036391003,2.1446646341850073,35.130001068115234,0.10754607240338916,15,0.04180351845627072,4,-0.7394882164484399,0.041803518456270616,70.51775150904422,1.0561686540281872,1.0561686540281872,0.0005967055,False,0.87622267,False
2022-03-09,254.71189682234427,259.055465965997,253.5220347912982,254.2185516357422,2965900,0.0,0.0,0.011002996696370282,0.02172427453813908,238.68064575195314,238.69998051570013,69.36405571515192,0.09354575356449166,86.08018020332399,62.19242399614488,0.015766834834059027,-0.45195537943850994,0.05697982969627987,2.158570839216737,32.45000076293945,0.11973239817912151,16,0.033914421218705186,5,-0.7366218061546566,0.03391442121870525,71.33651067797432,1.065099144653466,1.0650128713312623,0.00020370958,False,0.9965418,True
2022-03-10,254.26689984766674,258.99741606358344,254.26689984766674,257.3431701660156,2797200,0.0,0.0,0.012291072032974748,0.018604530195439506,239.3087744140625,239.39046902126736,72.09233332139002,0.11244907971801915,95.07230284703222,64.93354495754286,0.015719266437839708,-0.4632457618308114,0.061201811822186224,2.1630594007333626,30.229999542236328,0.13349510974279674,17,0.028533669891473417,0,-0.7333846058021886,0.028533669891473323,82.15670544461133,1.075360361508305,1.0749933830621858,0.00020370958,False,0.99585575,True
2022-03-11,256.4242125407172,262.8573034268575,256.4242125407172,257.61407470703125,2469600,0.0,0.0,0.0010526976132332333,0.025087688960413006,240.17971618652345,240.04131208147322,72.32247144041715,0.1174520260979351,86.39897082470583,68.50053880141043,0.015055988743410376,-0.7603951367262579,0.056250080527169816,2.143998122898111,30.75,0.13468833733943447,18,0.013048424422207338,0,-0.7331039404130654,0.013048424422207328,83.69203916783081,1.0725888047388994,1.0732072428415722,0.00035644099,False,0.9903724,True
2022-03-14,260.2162993905657,262.0640041484397,258.6007865882205,260.2259826660156,2713800,0.0,0.0,0.010138840286404216,0.013308995510005249,241.2530126953125,240.73733520507812,74.50539990168733,0.10663144913481608,93.1743068345579,72.8979513077509,0.014168124350543463,-1.1413906451148412,0.05657311180546262,2.1434270981922507,31.770000457763672,0.14619276116656446,19,0.02813024075032624,0,-0.7303979238918428,0.02813024075032633,87.25372161867395,1.078643453023589,1.0809539884801649,0.0011039107,False,0.5714548,False
2022-03-15,261.0676139868532,267.46203019685987,261.0676139868532,266.47528076171875,4396900,0.0,0.0,0.024014889027141217,0.024493333785663245,242.52695739746093,241.59526672363282,78.81138746327886,0.09810639048410129,97.71347397163007,77.040067237076,0.014553568314119065,-0.9225769959874973,0.0663809781340263,2.1721683461445944,29.829999923706055,0.17371845312969203,20,0.05974684247916473,0,-0.7239234599526185,0.05974684247916473,90.61890457480901,1.0987449956955115,1.1029822081181202,0.00047821976,False,0.97740597,True
2022-03-16,268.78735331930744,269.5225442718821,264.10522347529337,267.42333984375,3148600,0.0,0.0,0.0035577749625452793,0.020154671451945893,243.97909118652345,242.42843037266886,79.38036406220245,0.10598134721826935,95.35733200773917,78.65177223577776,0.012630400132503298,-1.7224788333190084,0.06133583266316987,2.1785374721666297,26.670000076293945,0.17789427925531415,21,0.051942661631273604,0,-0.7229412417506919,0.0519426616312737,89.77116691896161,1.096091220535383,1.1031022204477345,0.0009362391,False,0.9987925,True
2022-03-17,267.9747844704229,276.56515056073624,267.4330523315912,276.1975402832031,3270100,0.0,0.0,0.03281015204050508,0.034078199735068544,245.65271606445313,243.48371505737305,83.73382109047671,0.14432880262320485,99.2965484725272,80.00164922523822,0.013948401288877086,-1.0670512181570528,0.08226397644631886,2.1934934866365836,25.670000076293945,0.21654116964532227,22,0.0732654770088683,0,-0.7138509017683785,0.07326547700886832,90.07870586201085,1.1243414878862394,1.134357343849964,0.0021221056,False,0.4468267,False
2022-03-18,276.5166585703468,281.84694652374975,275.56861292672266,278.2579650878906,4557900,0.0,0.0,0.007459967972831327,0.0227050826864735,247.54863830566407,244.53748020981297,84.55830492119577,0.1316834317251781,93.76261898734396,82.29036457759803,0.01248992482035457,-1.6369200423908643,0.08121124426794385,2.1942116682722337,23.8700008392334,0.2256165278085072,23,0.08013494761237876,0,-0.711716238660116,0.08013494761237872,92.37698620730262,1.1240537091717215,1.1378949551992827,0.002004946,False,0.9963542,True
2022-03-21,278.3741254004035,285.697191849304,278.3741254004035,280.19281005859375,3495700,0.0,0.0,0.006953421693039363,0.026306562933488292,249.67223876953125,245.58616638183594,85.31123717790544,0.11985773323945646,91.03376654576563,84.61665291383491,0.012196525868643901,-1.6603403739415288,0.0785595668524857,2.190767530724598,23.530000686645508,0.23413875636031845,24,0.07672880005300757,0,-0.7097116801002643,0.07672880005300753,93.61151469721787,1.1222425506314926,1.1409144667495301,0.0019982592,False,0.37325636,False
2022-03-22,280.2218035842596,281.0827589705616,274.14664045771616,275.72344970703125,3791600,0.0,0.0,-0.015951017267815892,0.024752244201296868,251.61977294921874,246.44723161969867,76.08274048719485,0.08426221129268142,83.75350695860537,86.89006107063656,0.013097256584791895,-1.218036049886958,0.07154411065244126,2.1925847868419788,22.940000534057617,0.2144529877467341,25,0.034705541613003044,1,-0.7143420741036303,0.0347055416130031,83.55444582798208,1.0957940485967972,1.1187930491039548,0.001915004,False,0.9859827,True
2022-03-23,275.1431019927607,278.78044221108144,274.10799503670495,274.92059326171875,3149200,0.0,0.0,-0.0029118177875896434,0.016981880121782676,253.18113037109376,247.238158331977,74.52321135592375,0.08618737007581224,82.4457128061253,89.31429206986881,0.013072120188565892,-1.1844441677137372,0.06576939945864373,2.1781859785420776,23.56999969482422,0.21091672193482183,26,0.028035149895103556,2,-0.7151738579334213,0.028035149895103473,80.1796135190455,1.0858652572518375,1.1119666766509861,0.001677597,False,0.97187155,True
