Date,Close,Slope,Percent_Change,Target
2000-01-03,92.6929168701172,,,0
2000-01-04,89.06806182861328,,,0
2000-01-05,89.22740173339844,,,0
2000-01-06,87.79339599609375,,,0
2000-01-07,92.89210510253906,-0.08762893676758098,,0
2000-01-10,93.21075439453124,1.1950088500976535,0.5586592178770555,0
2000-01-11,92.09539794921876,1.115335083007814,3.3989019840027,0
2000-01-12,91.1792449951172,0.5974990844726605,2.187493106154381,0
2000-01-13,92.4140625,-0.2987594604492159,5.263113986514245,0
2000-01-14,93.66885375976562,0.12348632812500143,0.8361837169791109,0
2000-01-18,92.93195343017578,0.41627197265624577,-0.2991081513785243,0
2000-01-19,93.68879699707033,0.5536994934082031,1.7301614231909346,0
2000-01-20,92.25472259521484,-0.02987365722656108,1.1795201859318372,0
2000-01-21,92.05558776855467,-0.3903762817382841,-0.38790063086483473,0
2000-01-24,89.44651794433594,-0.8604080200195341,-4.507726577138216,0
2000-01-25,90.46224212646484,-0.9261314392089872,-2.6575480365497173,0
2000-01-26,89.74522399902344,-0.6612342834472642,-4.209225782000603,0
2000-01-27,89.3867416381836,-0.503898620605466,-3.1087632983463176,0
2000-01-28,86.59840393066406,-0.6771728515625001,-5.928139692737622,0
2000-01-31,88.94860076904297,-0.6174102783203126,-0.5566646826909771,0
2000-02-01,89.82492065429688,-0.027874755859375003,-0.7045165554010913,0
2000-02-02,89.90457153320312,0.42621765136718753,0.17755544760957864,0
2000-02-03,91.25890350341795,1.0276969909667941,2.094451404003994,0
2000-02-04,90.8805160522461,0.5297813415527329,4.944793353247645,0
2000-02-07,90.74110412597656,0.28083114624023436,2.0152125400914045,0
2000-02-08,91.9759292602539,0.36249160766601707,2.394667972193898,0
2000-02-09,90.04398345947266,-0.1334426879882784,0.15506655990018547,0
2000-02-10,90.2232666015625,-0.20116195678710938,-1.1348338212464615,0
2000-02-11,88.39090728759766,-0.6453056335449219,-2.7394307083568825,0
2000-02-14,88.90875244140625,-0.7787429809570313,-2.0193182595909853,0
2000-02-15,89.91452026367188,-0.15734405517578126,-2.2412483496079716,0
2000-02-16,88.5900650024414,-0.1742790222167969,-1.614675851924785,0
2000-02-17,88.1319808959961,-0.08365402221679688,-2.317900675001927,0
2000-02-18,86.23989868164062,-0.7120246887207031,-2.433517962383047,0
2000-02-22,86.02076721191406,-1.0137672424316406,-3.2482575114249457,1
2000-02-23,87.03656768798828,-0.5218208312988282,-3.2007650902702633,0
2000-02-24,85.28386688232422,-0.4899559020996094,-3.7320190701136458,0
2000-02-25,84.97516632080078,-0.32663650512695314,-3.581917191808781,0
2000-02-28,86.75772857666016,-0.058747863769531256,0.600452810051566,0
2000-02-29,87.59420776367188,0.2589141845703125,1.8291403375670923,0
2000-03-01,88.2315444946289,0.8514396667480469,1.3729594794275712,0
2000-03-02,88.2912826538086,0.8106048583984375,3.526359534839152,0
2000-03-03,89.94442749023438,0.7070472717285157,5.847898138467289,0
2000-03-06,89.06806182861328,0.46605911254882815,2.662971114915358,0
2000-03-07,87.34527587890625,-0.0995758056640625,-0.2841876091136508,0
2000-03-08,87.23574829101562,-0.47102203369140627,-1.1286169921619127,0
2000-03-09,89.78509521484375,-0.21509780883789065,1.6919139875817724,0
2000-03-10,89.30709075927734,0.29178771972656253,-0.7085894576695506,0
2000-03-13,88.33113861083984,0.40430679321289065,-0.8273708921514911,0
2000-03-14,87.07636260986328,-0.17727279663085938,-0.30787385618402663,0
2000-03-15,89.10791015625,-0.3585098266601563,2.14609480850545,0
2000-03-16,93.27053833007812,0.870366668701172,3.8819840942354356,0
2000-03-17,93.8869857788086,1.7305870056152344,5.128254633079599,0
2000-03-20,93.4077377319336,1.7441825866699219,5.747236139975165,0
2000-03-21,95.32463073730467,1.2570640563964817,9.472453694921668,0
2000-03-22,95.9036865234375,0.670394134521483,7.626456905196366,0
2000-03-23,97.54100799560548,0.9803993225097685,4.578583700690619,0
2000-03-24,98.1200714111328,1.1641044616699219,4.508703306651118,0
2000-03-27,97.08177185058594,0.5730667114257827,3.933329516229467,0
2000-03-28,96.52263641357422,0.07786636352538921,1.2567640356992316,0
2000-03-29,96.62248229980467,-0.3434486389160199,0.7494975453227415,0
2000-03-30,95.00513458251952,-0.6689163208007827,-2.599802344876545,0
2000-03-31,96.08332824707033,-0.35143890380859233,-2.075766084115771,0
2000-04-03,96.64246368408205,-0.029949951171869316,-0.45251354412856326,0
2000-04-04,95.92362213134766,0.023960876464849436,-0.6205946133298168,0
2000-04-05,95.32463073730467,0.047928619384764205,-1.343219022745623,0
2000-04-06,96.15324401855467,-0.1178001403808679,1.2084709327346177,0
2000-04-07,96.76226806640624,0.04692306518553977,0.7066156342857566,0
2000-04-10,96.38290405273438,0.2356201171875,-0.26857720866487744,0
2000-04-11,96.10335540771484,0.17871093750000427,0.18737123596217486,0
2000-04-12,93.46760559082033,-0.6030189514160086,-1.9481063101119522,0
2000-04-13,92.16974639892578,-1.2100341796874958,-4.142863467882785,1
2000-04-14,86.89834594726562,-2.2902725219726565,-10.193975726541648,1
2000-04-17,89.93338012695312,-1.890921020507814,-6.691564224141344,1
2000-04-18,92.30950164794922,-0.45525741577148726,-3.947680852214097,0
2000-04-19,91.45091247558594,0.39734878540039065,-2.1576385770092465,0
2000-04-20,91.89022827148438,1.1501296997070314,-0.3032645074573681,0
2000-04-24,90.89183044433594,0.14976272583007813,4.595581715092445,0
2000-04-25,94.66571044921876,0.4153335571289091,5.2620398739437135,0
2000-04-26,93.59744262695312,0.7068542480468765,1.3952420455218828,0
2000-04-27,93.2879409790039,0.550103759765625,2.0087590748844475,0
2000-04-28,92.70887756347656,0.22563247680663923,0.8908991819821521,0
2000-05-01,93.9668426513672,-0.22863006591796875,3.3831557709848026,0
2000-05-02,92.08989715576172,-0.23361892700195172,-2.7209570194255073,0
2000-05-03,89.93338012695312,-0.7328102111816407,-3.914703646982831,0
2000-05-04,90.61229705810548,-0.8226623535156237,-2.868156262019572,0
2000-05-05,91.7104721069336,-0.5990341186523452,-1.076925406479412,0
2000-05-08,91.02162170410156,-0.035945892333984375,-3.134319366452387,0
2000-05-09,90.29285430908205,0.11282730102539205,-1.9514006445681464,0
2000-05-10,88.25611877441406,-0.612997436523439,-1.8650042399956268,0
2000-05-11,90.27284240722656,-0.5640762329101563,-0.37462316032143006,0
2000-05-12,91.251220703125,0.04391860961913921,-0.5007622284106339,0
2000-05-15,92.8286590576172,0.806671142578125,1.9852836278725805,0
2000-05-16,93.72723388671876,1.3498046875000043,3.80360063253784,0
2000-05-17,92.74880981445312,0.742794799804689,5.090515085444158,0
2000-05-18,91.61067199707033,0.06390533447265767,1.4819845638721851,0
2000-05-19,90.1729965209961,-0.7427886962890654,-1.181599735127692,0
2000-05-22,89.49407196044922,-1.1042137145996123,-3.592195697988332,1
2000-05-23,88.1762466430664,-1.1261726379394545,-5.922491269038654,1
2000-05-24,89.6139144897461,-0.5990264892578153,-3.379984423496629,0
2000-05-25,88.07642364501953,-0.40733032226562504,-3.857900258786251,0
2000-05-26,88.1762466430664,-0.27354736328125,-2.214354579494049,0
2000-05-30,91.0515594482422,0.43129577636719035,1.7403247541147637,0
2000-05-31,91.251220703125,0.6249748229980483,3.487304321883822,0
2000-06-01,92.84862518310548,1.2619377136230499,3.609607628209921,0
2000-06-02,94.4660186767578,1.4376609802246065,7.2546031813129686,0
2000-06-05,94.00678253173828,0.9125244140624957,6.612365700111544,0
2000-06-06,93.58745574951172,0.5830627441406236,2.7851212177327334,0
2000-06-07,94.23641204833984,0.1897010803222642,3.2713988067368582,0
2000-06-08,93.86701202392578,-0.09683837890624716,1.0968249005431696,0
2000-06-09,93.66727447509766,-0.03994598388671875,-0.8455360063318373,0
2000-06-12,92.5691375732422,-0.2605773925781222,-1.5292991843548154,0
2000-06-13,94.30632019042967,-0.11580581665039205,0.7681205084172804,0
2000-06-14,94.4660186767578,0.18370590209960513,0.2436495866376731,0
2000-06-15,94.66571044921876,0.3893753051757813,0.8508829758950842,0
2000-06-16,93.88782501220705,0.29967651367187786,0.23546167895387438,0
2000-06-19,95.0887451171875,0.09866561889649006,2.721865634701137,0
2000-06-20,94.7484359741211,0.09878692626953267,0.46880822281971657,0
2000-06-21,94.70841217041016,0.09460144042968324,0.2565933200612269,0
2000-06-22,93.26739501953124,-0.1621192932128963,-1.477108683864603,0
2000-06-23,92.46681213378906,-0.6724906921386733,-1.5135219909857556,0
2000-06-26,93.65767669677734,-0.4423118591308594,-1.5049819183611146,0
2000-06-27,92.96717834472656,-0.309218597412108,-1.8799863143715179,0
2000-06-28,93.22738647460938,0.04203491210937785,-1.563774179991484,0
2000-06-29,92.34674072265624,-0.06704330444336222,-0.9871126953660547,0
2000-06-30,93.04725646972656,-0.18412780761718894,0.62773261297,0
2000-07-03,94.32817840576172,0.25418701171875,0.7159068350106157,0
2000-07-05,92.62694549560548,0.0780555725097699,-0.36597093208473597,0
2000-07-06,93.34750366210938,0.1581214904785199,0.12884324235853395,0
2000-07-07,94.8485336303711,0.2621879577636719,2.709129621833073,0
2000-07-10,94.68840789794922,0.2942047119140611,1.7637827169644904,0
2000-07-11,94.8885726928711,0.5864158630371066,0.5940900127412441,0
2000-07-12,95.50897979736328,0.4362991333007813,3.1114426653467975,0
2000-07-13,95.9292984008789,0.29821014404296875,2.765788732942309,0
2000-07-14,96.8700180053711,0.5403945922851563,2.1312763599254048,0
2000-07-17,96.70989227294922,0.5003677368164062,2.1348805200935184,0
2000-07-18,95.91928100585938,0.16011962890625,1.0862301789746676,0
2000-07-19,95.1487274169922,-0.25118789672851277,-0.37719215631389913,0
2000-07-20,96.46968841552734,-0.23618240356445172,0.563321137188133,0
2000-07-21,94.58839416503906,-0.3692588806152344,-2.355345737837611,0
2000-07-24,94.04792022705078,-0.4303054809570327,-2.7525333586200462,0
2000-07-25,94.34817504882812,-0.4022872924804716,-1.6379459276131159,0
2000-07-26,93.42752075195312,-0.6324554443359376,-1.8089644620214784,0
2000-07-27,93.10728454589844,-0.35826187133789067,-3.485451155544217,0
2000-07-28,91.0057601928711,-0.7325210571289062,-3.787604181034032,0
2000-07-31,91.58618927001952,-0.7945732116699248,-2.617528331395469,0
2000-08-01,92.1465835571289,-0.40829696655273584,-2.3334754387775103,0
2000-08-02,92.60693359375,0.014012145996093751,-0.8783141750938195,0
2000-08-03,93.24740600585938,0.5504035949707046,0.15049462632739097,0
2000-08-04,93.74774932861328,0.5423942565917997,3.0129841560919024,0
2000-08-07,94.86853790283205,0.658472442626956,3.5838903867212224,0
2000-08-08,95.2288589477539,0.6864982604980483,3.3449697988141347,0
2000-08-09,94.4282455444336,0.3842788696289063,1.9667122968063833,0
2000-08-10,93.9678726196289,-4.577636720171086e-06,0.7726398455784045,0
2000-08-11,94.40821075439452,-0.2181640625000057,0.7045091007637172,0
2000-08-14,95.60906219482422,0.07403717041015483,0.780579429558248,0
2000-08-15,95.52908325195312,0.38428649902343753,0.31526609424559204,0
2000-08-16,95.1887664794922,0.3562660217285199,0.8053956003034601,0
2000-08-17,96.18952941894533,0.31423416137696025,2.3642727427803267,0
2000-08-18,95.86927032470705,0.11808624267578552,1.5475979881808266,0
2000-08-21,96.38966369628906,0.2401664733886719,0.8164513734840284,0
2000-08-22,96.22954559326172,0.228169250488277,0.7332451201914614,0
2000-08-23,96.6098403930664,0.12008972167968324,1.492900860187496,0
2000-08-24,96.91000366210938,0.23016433715820028,0.7490152488698554,0
2000-08-25,96.8700180053711,0.1641166687011719,1.0438670048019905,0
2000-08-28,97.2002182006836,0.22015228271484377,0.8409143400982089,0
2000-08-29,97.22025299072266,0.15110397338867188,1.0295251747819867,0
2000-08-30,96.28958892822266,-0.0890594482421875,-0.3314894875519725,0
2000-08-31,97.57048797607422,0.04903106689453125,0.6815439985615068,0
2000-09-01,97.67057037353516,0.12909393310546877,0.8264191383960284,0
2000-09-05,96.88999938964844,0.07204742431640625,-0.319154438927971,0
2000-09-06,95.7892074584961,-0.16812515258789062,-1.4719623619608546,0
2000-09-07,96.6098403930664,-0.3802658081054688,0.33259199505200066,0
2000-09-08,95.94935607910156,-0.3722587585449219,-1.6614981954073849,0
2000-09-11,95.8092041015625,-0.20014419555664065,-1.9057596007210464,0
2000-09-12,95.10870361328124,-0.21616439819336222,-1.838472275351788,0
2000-09-13,95.35890197753906,-0.3342529296875014,-0.4492212561039044,0
2000-09-14,95.83922576904295,-0.06705627441406535,-0.7976564508212936,0
2000-09-15,93.74251556396484,-0.3402854919433594,-2.3000055501335326,0
2000-09-18,92.87967681884766,-0.6074440002441378,-3.0576679038157972,0
